NCRAS_Draw	Stage	Months	CSS	Age
Stomach	Unknown/missing	3.996000051498413	0.594598159790039	75-79
Stomach	Unknown/missing	5.003999948501587	0.5581361770629882	75-79
Stomach	Unknown/missing	6	0.5294713973999023	75-79
Stomach	Unknown/missing	9	0.46233383178710935	75-79
Stomach	Unknown/missing	12	0.41519718170166015	75-79
Stomach	Unknown/missing	15	0.3699674224853516	75-79
Stomach	Unknown/missing	18	0.33628726959228517	75-79
Stomach	Unknown/missing	21	0.31922313690185544	75-79
Stomach	Unknown/missing	24	0.29473888397216796	75-79
Stomach	Unknown/missing	27	0.2740247344970703	75-79
Stomach	Unknown/missing	30	0.2619282341003418	75-79
Stomach	Unknown/missing	33	0.24727447509765624	75-79
Stomach	Unknown/missing	36	0.2389351272583008	75-79
Stomach	Unknown/missing	39	0.23800329208374024	75-79
Stomach	Unknown/missing	42	0.22817235946655273	75-79
Stomach	Unknown/missing	45	0.2193703269958496	75-79
Stomach	Unknown/missing	48	0.21213075637817383	75-79
Stomach	Unknown/missing	51	0.20687232971191405	75-79
Stomach	Unknown/missing	54	0.20379064559936524	75-79
Stomach	Unknown/missing	57	0.20675966262817383	75-79
Stomach	Unknown/missing	60	0.2017233657836914	75-79
Sarcoma	I	0.9959999620914459	0.9903357696533203	75-79
Sarcoma	I	2.003999948501587	0.9932127380371094	75-79
Sarcoma	I	3	0.9834043884277344	75-79
Sarcoma	I	3.996000051498413	0.9797857666015625	75-79
Sarcoma	I	5.003999948501587	0.9760407257080078	75-79
Sarcoma	I	6	0.9656416320800781	75-79
Sarcoma	I	9	0.9602720642089844	75-79
Sarcoma	I	12	0.9247152709960937	75-79
Sarcoma	I	15	0.9258523559570313	75-79
Sarcoma	I	18	0.926380386352539	75-79
Sarcoma	I	21	0.9174579620361328	75-79
Sarcoma	I	24	0.9061117553710938	75-79
Sarcoma	I	27	0.9045833587646485	75-79
Sarcoma	I	30	0.8750287628173828	75-79
Sarcoma	I	33	0.8696405029296875	75-79
Sarcoma	I	36	0.8287088012695313	75-79
Sarcoma	I	39	0.8387227630615235	75-79
Sarcoma	I	42	0.8488690185546875	75-79
Sarcoma	I	45	0.8591284942626953	75-79
Sarcoma	I	48	0.8433716583251953	75-79
Sarcoma	I	51	0.818667221069336	75-79
Sarcoma	I	54	0.7923424530029297	75-79
Sarcoma	I	57	0.7583931732177734	75-79
Sarcoma	I	60	0.7124591064453125	75-79
Sarcoma	II	0.9959999620914459	0.999	75-79
Sarcoma	II	2.003999948501587	0.9914908599853516	75-79
Sarcoma	II	3	0.9870764923095703	75-79
Sarcoma	II	3.996000051498413	0.9824222564697266	75-79
Sarcoma	II	5.003999948501587	0.9700100708007813	75-79
Sarcoma	II	6	0.9727715301513672	75-79
Sarcoma	II	9	0.949333267211914	75-79
Sarcoma	II	12	0.9402058410644532	75-79
Sarcoma	II	15	0.891173095703125	75-79
Sarcoma	II	18	0.8564791107177734	75-79
Sarcoma	II	21	0.8160943603515625	75-79
Sarcoma	II	24	0.75807373046875	75-79
Sarcoma	II	27	0.7373135375976563	75-79
Sarcoma	II	30	0.7296319580078126	75-79
Sarcoma	II	33	0.6988679504394532	75-79
Sarcoma	II	36	0.682803955078125	75-79
Sarcoma	II	39	0.6648995971679688	75-79
Sarcoma	II	42	0.6161950302124023	75-79
Sarcoma	II	45	0.6235369873046875	75-79
Sarcoma	II	48	0.6310227584838867	75-79
Sarcoma	II	51	0.6394693374633789	75-79
Sarcoma	II	54	0.6479898071289063	75-79
Sarcoma	II	57	0.5975749969482422	75-79
Sarcoma	II	60	0.5151433181762696	75-79
Sarcoma	III	0.9959999620914459	0.9716411590576172	75-79
Sarcoma	III	2.003999948501587	0.9679360961914063	75-79
Sarcoma	III	3	0.9374864196777344	75-79
Sarcoma	III	3.996000051498413	0.8931680297851563	75-79
Sarcoma	III	5.003999948501587	0.8750886535644531	75-79
Sarcoma	III	6	0.834410400390625	75-79
Sarcoma	III	9	0.7866800689697265	75-79
Sarcoma	III	12	0.7408077239990234	75-79
Sarcoma	III	15	0.670242919921875	75-79
Sarcoma	III	18	0.5899188995361329	75-79
Sarcoma	III	21	0.5704786682128906	75-79
Sarcoma	III	24	0.518893051147461	75-79
Sarcoma	III	27	0.5091485214233399	75-79
Sarcoma	III	30	0.45987323760986326	75-79
Sarcoma	III	33	0.46509971618652346	75-79
Sarcoma	III	36	0.47045169830322264	75-79
Sarcoma	III	39	0.448227653503418	75-79
Sarcoma	III	42	0.42116565704345704	75-79
Sarcoma	III	45	0.4263727951049805	75-79
Sarcoma	III	48	0.4316528701782227	75-79
Sarcoma	III	51	0.4377021026611328	75-79
Sarcoma	III	54	0.44390823364257814	75-79
Sarcoma	III	57	0.45015872955322267	75-79
Sarcoma	III	60	0.3553444290161133	75-79
Sarcoma	IV	0.9959999620914459	0.9169055938720703	75-79
Sarcoma	IV	2.003999948501587	0.7595397186279297	75-79
Sarcoma	IV	3	0.6388507080078125	75-79
Sarcoma	IV	3.996000051498413	0.574974365234375	75-79
Sarcoma	IV	5.003999948501587	0.5024982070922852	75-79
Sarcoma	IV	6	0.4213088607788086	75-79
Sarcoma	IV	9	0.36474597930908204	75-79
Sarcoma	IV	12	0.3033067512512207	75-79
Sarcoma	IV	15	0.2672358512878418	75-79
Sarcoma	IV	18	0.23994752883911133	75-79
Sarcoma	IV	21	0.22140119552612306	75-79
Sarcoma	IV	24	0.21267011642456055	75-79
Sarcoma	IV	27	0.16531705856323242	75-79
Sarcoma	IV	30	0.1669618797302246	75-79
Sarcoma	IV	33	0.15396382331848144	75-79
Sarcoma	IV	36	0.12493053436279297	75-79
Sarcoma	IV	39	0.12619930267333984	75-79
Sarcoma	IV	42	0.10543628692626954	75-79
Sarcoma	IV	45	0.10639799118041993	75-79
Sarcoma	IV	48	0.05359952926635742	75-79
Sarcoma	IV	51	0.054086160659790036	75-79
Sarcoma	IV	54	0.054577207565307616	75-79
Sarcoma	IV	57	0.05507271766662598	75-79
Sarcoma	IV	60	0.05557272434234619	75-79
Sarcoma	Unknown/missing	0.9959999620914459	0.9153419494628906	75-79
Sarcoma	Unknown/missing	2.003999948501587	0.8674407958984375	75-79
Sarcoma	Unknown/missing	3	0.8170205688476563	75-79
Sarcoma	Unknown/missing	3.996000051498413	0.7813093566894531	75-79
Sarcoma	Unknown/missing	5.003999948501587	0.7544419097900391	75-79
Sarcoma	Unknown/missing	6	0.7352698516845703	75-79
Sarcoma	Unknown/missing	9	0.7109005737304688	75-79
Sarcoma	Unknown/missing	12	0.670042724609375	75-79
Sarcoma	Unknown/missing	15	0.6439553833007813	75-79
Sarcoma	Unknown/missing	18	0.6257411956787109	75-79
Sarcoma	Unknown/missing	21	0.6102865219116211	75-79
Sarcoma	Unknown/missing	24	0.5908906936645508	75-79
Sarcoma	Unknown/missing	27	0.5708245086669922	75-79
Sarcoma	Unknown/missing	30	0.5694748306274414	75-79
Sarcoma	Unknown/missing	33	0.5645862197875977	75-79
Sarcoma	Unknown/missing	36	0.5618588256835938	75-79
Sarcoma	Unknown/missing	39	0.5560400390625	75-79
Sarcoma	Unknown/missing	42	0.5499029159545898	75-79
Sarcoma	Unknown/missing	45	0.5315143585205078	75-79
Sarcoma	Unknown/missing	48	0.5260121154785157	75-79
Sarcoma	Unknown/missing	51	0.5153720474243164	75-79
Sarcoma	Unknown/missing	54	0.4948455810546875	75-79
Sarcoma	Unknown/missing	57	0.49483566284179686	75-79
Sarcoma	Unknown/missing	60	0.5017749786376953	75-79
Prostate	I	0.9959999620914459	0.999	75-79
Prostate	I	2.003999948501587	0.999	75-79
Prostate	I	3	0.999	75-79
Prostate	I	3.996000051498413	0.999	75-79
Prostate	I	5.003999948501587	0.999	75-79
Prostate	I	6	0.999	75-79
Prostate	I	9	0.999	75-79
Prostate	I	12	0.999	75-79
Prostate	I	15	0.999	75-79
Prostate	I	18	0.999	75-79
Prostate	I	21	0.999	75-79
Prostate	I	24	0.999	75-79
Prostate	I	27	0.999	75-79
Prostate	I	30	0.999	75-79
Prostate	I	33	0.999	75-79
Prostate	I	36	0.999	75-79
Prostate	I	39	0.999	75-79
Prostate	I	42	0.999	75-79
Prostate	I	45	0.999	75-79
Prostate	I	48	0.999	75-79
Prostate	I	51	0.999	75-79
Prostate	I	54	0.999	75-79
Prostate	I	57	0.999	75-79
Prostate	I	60	0.999	75-79
Prostate	II	0.9959999620914459	0.999	75-79
Prostate	II	2.003999948501587	0.999	75-79
Prostate	II	3	0.999	75-79
Prostate	II	3.996000051498413	0.999	75-79
Prostate	II	5.003999948501587	0.999	75-79
Prostate	II	6	0.999	75-79
Prostate	II	9	0.999	75-79
Prostate	II	12	0.999	75-79
Prostate	II	15	0.999	75-79
Prostate	II	18	0.999	75-79
Prostate	II	21	0.999	75-79
Prostate	II	24	0.999	75-79
Prostate	II	27	0.999	75-79
Prostate	II	30	0.999	75-79
Prostate	II	33	0.999	75-79
Prostate	II	36	0.999	75-79
Prostate	II	39	0.999	75-79
Prostate	II	42	0.999	75-79
Prostate	II	45	0.999	75-79
Prostate	II	48	0.999	75-79
Prostate	II	51	0.999	75-79
Prostate	II	54	0.999	75-79
Prostate	II	57	0.999	75-79
Prostate	II	60	0.999	75-79
Prostate	III	0.9959999620914459	0.999	75-79
Prostate	III	2.003999948501587	0.999	75-79
Prostate	III	3	0.999	75-79
Prostate	III	3.996000051498413	0.999	75-79
Prostate	III	5.003999948501587	0.999	75-79
Prostate	III	6	0.999	75-79
Prostate	III	9	0.999	75-79
Prostate	III	12	0.999	75-79
Prostate	III	15	0.999	75-79
Prostate	III	18	0.999	75-79
Prostate	III	21	0.999	75-79
Prostate	III	24	0.999	75-79
Prostate	III	27	0.999	75-79
Prostate	III	30	0.999	75-79
Prostate	III	33	0.999	75-79
Prostate	III	36	0.999	75-79
Prostate	III	39	0.999	75-79
Prostate	III	42	0.999	75-79
Prostate	III	45	0.999	75-79
Prostate	III	48	0.999	75-79
Prostate	III	51	0.999	75-79
Prostate	III	54	0.999	75-79
Prostate	III	57	0.999	75-79
Prostate	III	60	0.999	75-79
Prostate	IV	0.9959999620914459	0.9856808471679688	75-79
Prostate	IV	2.003999948501587	0.9714128875732422	75-79
Prostate	IV	3	0.9609014129638672	75-79
Prostate	IV	3.996000051498413	0.9540504455566406	75-79
Prostate	IV	5.003999948501587	0.9461431884765625	75-79
Prostate	IV	6	0.9382935333251953	75-79
Prostate	IV	9	0.9067919921875	75-79
Prostate	IV	12	0.869107666015625	75-79
Prostate	IV	15	0.8296060943603516	75-79
Prostate	IV	18	0.7903736877441406	75-79
Prostate	IV	21	0.7630773162841797	75-79
Prostate	IV	24	0.7276863098144531	75-79
Prostate	IV	27	0.6962899780273437	75-79
Prostate	IV	30	0.671904296875	75-79
Prostate	IV	33	0.6473075103759766	75-79
Prostate	IV	36	0.6245796585083008	75-79
Prostate	IV	39	0.6068518829345703	75-79
Prostate	IV	42	0.5843514633178711	75-79
Prostate	IV	45	0.5685908889770508	75-79
Prostate	IV	48	0.5529754638671875	75-79
Prostate	IV	51	0.5379012298583984	75-79
Prostate	IV	54	0.5176690292358398	75-79
Prostate	IV	57	0.49855674743652345	75-79
Prostate	IV	60	0.4853781509399414	75-79
Prostate	Unknown/missing	0.9959999620914459	0.97368621826171875	75-79
Prostate	Unknown/missing	2.003999948501587	0.9653124237060546	75-79
Prostate	Unknown/missing	3	0.9589664459228515	75-79
Prostate	Unknown/missing	3.996000051498413	0.9539826202392578	75-79
Prostate	Unknown/missing	5.003999948501587	0.9530142974853516	75-79
Prostate	Unknown/missing	6	0.9519747924804688	75-79
Prostate	Unknown/missing	9	0.9444290161132812	75-79
Prostate	Unknown/missing	12	0.935014877319336	75-79
Prostate	Unknown/missing	15	0.9227326202392578	75-79
Prostate	Unknown/missing	18	0.9130064392089844	75-79
Prostate	Unknown/missing	21	0.905830078125	75-79
Prostate	Unknown/missing	24	0.8964592742919922	75-79
Prostate	Unknown/missing	27	0.8894110870361328	75-79
Prostate	Unknown/missing	30	0.8832582092285156	75-79
Prostate	Unknown/missing	33	0.8785173034667969	75-79
Prostate	Unknown/missing	36	0.8692977905273438	75-79
Prostate	Unknown/missing	39	0.8591029357910156	75-79
Prostate	Unknown/missing	42	0.8519138336181641	75-79
Prostate	Unknown/missing	45	0.8421945953369141	75-79
Prostate	Unknown/missing	48	0.8288076782226562	75-79
Prostate	Unknown/missing	51	0.825379867553711	75-79
Prostate	Unknown/missing	54	0.8253640747070312	75-79
Prostate	Unknown/missing	57	0.8224342346191407	75-79
Prostate	Unknown/missing	60	0.8157061004638672	75-79
Pancreas	I	0.9959999620914459	0.9138176727294922	75-79
Pancreas	I	2.003999948501587	0.8679263305664062	75-79
Pancreas	I	3	0.798393783569336	75-79
Pancreas	I	3.996000051498413	0.7354934692382813	75-79
Pancreas	I	5.003999948501587	0.69998779296875	75-79
Pancreas	I	6	0.6572090148925781	75-79
Pancreas	I	9	0.5368514633178711	75-79
Pancreas	I	12	0.4452998352050781	75-79
Pancreas	I	15	0.38092185974121096	75-79
Pancreas	I	18	0.33042205810546876	75-79
Pancreas	I	21	0.28823074340820315	75-79
Pancreas	I	24	0.2661933517456055	75-79
Pancreas	I	27	0.24281326293945313	75-79
Pancreas	I	30	0.2219074249267578	75-79
Pancreas	I	33	0.20328153610229494	75-79
Pancreas	I	36	0.20529800415039062	75-79
Pancreas	I	39	0.19801544189453124	75-79
Pancreas	I	42	0.2002429962158203	75-79
Pancreas	I	45	0.20253461837768555	75-79
Pancreas	I	48	0.20475439071655274	75-79
Pancreas	I	51	0.2071461296081543	75-79
Pancreas	I	54	0.20956600189208985	75-79
Pancreas	I	57	0.1851448631286621	75-79
Pancreas	I	60	0.18741159439086913	75-79
Pancreas	II	0.9959999620914459	0.9507666015625	75-79
Pancreas	II	2.003999948501587	0.9005292510986328	75-79
Pancreas	II	3	0.8591877746582032	75-79
Pancreas	II	3.996000051498413	0.8109584808349609	75-79
Pancreas	II	5.003999948501587	0.763276596069336	75-79
Pancreas	II	6	0.7206613159179688	75-79
Pancreas	II	9	0.6145812225341797	75-79
Pancreas	II	12	0.5065865325927734	75-79
Pancreas	II	15	0.4344251251220703	75-79
Pancreas	II	18	0.3676682281494141	75-79
Pancreas	II	21	0.3316593933105469	75-79
Pancreas	II	24	0.3072168731689453	75-79
Pancreas	II	27	0.27685510635375976	75-79
Pancreas	II	30	0.2557520866394043	75-79
Pancreas	II	33	0.2252301788330078	75-79
Pancreas	II	36	0.20559940338134766	75-79
Pancreas	II	39	0.19578712463378906	75-79
Pancreas	II	42	0.1891252326965332	75-79
Pancreas	II	45	0.17714750289916992	75-79
Pancreas	II	48	0.17317577362060546	75-79
Pancreas	II	51	0.16804988861083983	75-79
Pancreas	II	54	0.16170116424560546	75-79
Pancreas	II	57	0.16398706436157226	75-79
Pancreas	II	60	0.1663624382019043	75-79
Pancreas	III	0.9959999620914459	0.9243022918701171	75-79
Pancreas	III	2.003999948501587	0.8287080383300781	75-79
Pancreas	III	3	0.735470962524414	75-79
Pancreas	III	3.996000051498413	0.6620095825195312	75-79
Pancreas	III	5.003999948501587	0.5723628997802734	75-79
Pancreas	III	6	0.521330337524414	75-79
Pancreas	III	9	0.4056196975708008	75-79
Pancreas	III	12	0.3035794448852539	75-79
Pancreas	III	15	0.21795087814331054	75-79
Pancreas	III	18	0.16490678787231444	75-79
Pancreas	III	21	0.1368092918395996	75-79
Pancreas	III	24	0.10565530776977539	75-79
Pancreas	III	27	0.09559090614318848	75-79
Pancreas	III	30	0.09243818283081055	75-79
Pancreas	III	33	0.07794813156127929	75-79
Pancreas	III	36	0.07876028060913086	75-79
Pancreas	III	39	0.06414364814758301	75-79
Pancreas	III	42	0.06482816696166992	75-79
Pancreas	III	45	0.06551316261291504	75-79
Pancreas	III	48	0.05721285820007324	75-79
Pancreas	III	51	0.05792790412902832	75-79
Pancreas	III	54	0.04743694305419922	75-79
Pancreas	III	57	0.0480277681350708	75-79
Pancreas	III	60	0.048643903732299806	75-79
Pancreas	IV	0.9959999620914459	0.6780023193359375	75-79
Pancreas	IV	2.003999948501587	0.45884109497070313	75-79
Pancreas	IV	3	0.33656810760498046	75-79
Pancreas	IV	3.996000051498413	0.26352304458618164	75-79
Pancreas	IV	5.003999948501587	0.2123737144470215	75-79
Pancreas	IV	6	0.1678399658203125	75-79
Pancreas	IV	9	0.10598934173583985	75-79
Pancreas	IV	12	0.0704321575164795	75-79
Pancreas	IV	15	0.04947520256042481	75-79
Pancreas	IV	18	0.03520999431610108	75-79
Pancreas	IV	21	0.029048829078674315	75-79
Pancreas	IV	24	0.025108256340026856	75-79
Pancreas	IV	27	0.020955471992492675	75-79
Pancreas	IV	30	0.01744447112083435	75-79
Pancreas	IV	33	0.014276437759399414	75-79
Pancreas	IV	36	0.013853875398635864	75-79
Pancreas	IV	39	0.012632966041564941	75-79
Pancreas	IV	42	0.010361343622207642	75-79
Pancreas	IV	45	0.01049315333366394	75-79
Pancreas	IV	48	0.009607227444648743	75-79
Pancreas	IV	51	0.0097610408067703245	75-79
Pancreas	IV	54	0.00992427945137024	75-79
Pancreas	IV	57	0.0070397317409515384	75-79
Pancreas	IV	60	0.007170041799545288	75-79
Pancreas	Unknown/missing	0.9959999620914459	0.7256464385986328	75-79
Pancreas	Unknown/missing	2.003999948501587	0.6006244277954101	75-79
Pancreas	Unknown/missing	3	0.5160810852050781	75-79
Pancreas	Unknown/missing	3.996000051498413	0.45778240203857423	75-79
Pancreas	Unknown/missing	5.003999948501587	0.4025677490234375	75-79
Pancreas	Unknown/missing	6	0.3626959991455078	75-79
Pancreas	Unknown/missing	9	0.28072151184082034	75-79
Pancreas	Unknown/missing	12	0.21751026153564454	75-79
Pancreas	Unknown/missing	15	0.16950592041015625	75-79
Pancreas	Unknown/missing	18	0.1428969097137451	75-79
Pancreas	Unknown/missing	21	0.1267245101928711	75-79
Pancreas	Unknown/missing	24	0.11353720664978027	75-79
Pancreas	Unknown/missing	27	0.10508395195007324	75-79
Pancreas	Unknown/missing	30	0.09487058639526368	75-79
Pancreas	Unknown/missing	33	0.08916417121887207	75-79
Pancreas	Unknown/missing	36	0.08270681381225586	75-79
Pancreas	Unknown/missing	39	0.07995489120483398	75-79
Pancreas	Unknown/missing	42	0.0795371437072754	75-79
Pancreas	Unknown/missing	45	0.07619158744812012	75-79
Pancreas	Unknown/missing	48	0.07208805561065673	75-79
Pancreas	Unknown/missing	51	0.06760782718658448	75-79
Pancreas	Unknown/missing	54	0.06842575073242188	75-79
Pancreas	Unknown/missing	57	0.06726285934448242	75-79
Pancreas	Unknown/missing	60	0.06560152053833007	75-79
Ovary	I	0.9959999620914459	0.9869416046142578	75-79
Ovary	I	2.003999948501587	0.9840679168701172	75-79
Ovary	I	3	0.9775723266601563	75-79
Ovary	I	3.996000051498413	0.9744686889648437	75-79
Ovary	I	5.003999948501587	0.9730929565429688	75-79
Ovary	I	6	0.9716542053222657	75-79
Ovary	I	9	0.9630120086669922	75-79
Ovary	I	12	0.9596118927001953	75-79
Ovary	I	15	0.9564789581298828	75-79
Ovary	I	18	0.9502983093261719	75-79
Ovary	I	21	0.938360824584961	75-79
Ovary	I	24	0.9432701873779297	75-79
Ovary	I	27	0.9432919311523438	75-79
Ovary	I	30	0.9366464233398437	75-79
Ovary	I	33	0.9386956024169922	75-79
Ovary	I	36	0.9266961669921875	75-79
Ovary	I	39	0.9287584686279297	75-79
Ovary	I	42	0.9260858917236328	75-79
Ovary	I	45	0.9310831451416015	75-79
Ovary	I	48	0.9356889343261718	75-79
Ovary	I	51	0.9229247283935547	75-79
Ovary	I	54	0.9335260772705078	75-79
Ovary	I	57	0.9200045776367187	75-79
Ovary	I	60	0.9208489990234375	75-79
Ovary	II	0.9959999620914459	0.966849365234375	75-79
Ovary	II	2.003999948501587	0.9535909271240235	75-79
Ovary	II	3	0.9453154754638672	75-79
Ovary	II	3.996000051498413	0.9474848937988282	75-79
Ovary	II	5.003999948501587	0.9389194488525391	75-79
Ovary	II	6	0.9302131652832031	75-79
Ovary	II	9	0.8795278930664062	75-79
Ovary	II	12	0.84299468994140625	75-79
Ovary	II	15	0.8112228393554688	75-79
Ovary	II	18	0.7968827819824219	75-79
Ovary	II	21	0.7802816772460938	75-79
Ovary	II	24	0.7779877471923828	75-79
Ovary	II	27	0.7848564147949219	75-79
Ovary	II	30	0.7624442291259765	75-79
Ovary	II	33	0.726246109008789	75-79
Ovary	II	36	0.6846990966796875	75-79
Ovary	II	39	0.6783763885498046	75-79
Ovary	II	42	0.6416502380371094	75-79
Ovary	II	45	0.5979572677612305	75-79
Ovary	II	48	0.5829340362548828	75-79
Ovary	II	51	0.5445724105834961	75-79
Ovary	II	54	0.5504998397827149	75-79
Ovary	II	57	0.5565341567993164	75-79
Ovary	II	60	0.5625732421875	75-79
Ovary	III	0.9959999620914459	0.9222103881835938	75-79
Ovary	III	2.003999948501587	0.8690107727050781	75-79
Ovary	III	3	0.8334226989746094	75-79
Ovary	III	3.996000051498413	0.8107218933105469	75-79
Ovary	III	5.003999948501587	0.7895442199707031	75-79
Ovary	III	6	0.7707417297363282	75-79
Ovary	III	9	0.7171870422363281	75-79
Ovary	III	12	0.6545101165771484	75-79
Ovary	III	15	0.6029394912719727	75-79
Ovary	III	18	0.5452312088012695	75-79
Ovary	III	21	0.4949595260620117	75-79
Ovary	III	24	0.458201904296875	75-79
Ovary	III	27	0.41576229095458983	75-79
Ovary	III	30	0.3865057373046875	75-79
Ovary	III	33	0.34412704467773436	75-79
Ovary	III	36	0.31794092178344724	75-79
Ovary	III	39	0.2979718208312988	75-79
Ovary	III	42	0.2817563629150391	75-79
Ovary	III	45	0.25821388244628907	75-79
Ovary	III	48	0.24201339721679688	75-79
Ovary	III	51	0.22120943069458007	75-79
Ovary	III	54	0.21020172119140626	75-79
Ovary	III	57	0.1911260414123535	75-79
Ovary	III	60	0.18784704208374023	75-79
Ovary	IV	0.9959999620914459	0.8750205993652344	75-79
Ovary	IV	2.003999948501587	0.7605682373046875	75-79
Ovary	IV	3	0.6970183563232422	75-79
Ovary	IV	3.996000051498413	0.6577821350097657	75-79
Ovary	IV	5.003999948501587	0.6349908065795898	75-79
Ovary	IV	6	0.603393440246582	75-79
Ovary	IV	9	0.5367978286743164	75-79
Ovary	IV	12	0.46264995574951173	75-79
Ovary	IV	15	0.41450984954833986	75-79
Ovary	IV	18	0.363035888671875	75-79
Ovary	IV	21	0.3182461166381836	75-79
Ovary	IV	24	0.27955347061157226	75-79
Ovary	IV	27	0.25058034896850584	75-79
Ovary	IV	30	0.2250482940673828	75-79
Ovary	IV	33	0.20940931320190428	75-79
Ovary	IV	36	0.17537752151489258	75-79
Ovary	IV	39	0.1529262351989746	75-79
Ovary	IV	42	0.1304502296447754	75-79
Ovary	IV	45	0.11828055381774902	75-79
Ovary	IV	48	0.11089118957519531	75-79
Ovary	IV	51	0.10196332931518555	75-79
Ovary	IV	54	0.09599555015563965	75-79
Ovary	IV	57	0.09703770637512207	75-79
Ovary	IV	60	0.09806583404541015	75-79
Ovary	Unknown/missing	0.9959999620914459	0.7425951385498046	75-79
Ovary	Unknown/missing	2.003999948501587	0.6432408905029297	75-79
Ovary	Unknown/missing	3	0.5822039794921875	75-79
