NCRAS_Draw	Stage	Months	OS	CSS	Age
Stomach	Unknown/missing	51	0	0.13429262161254882	80-84 years
Stomach	Unknown/missing	54	0	0.1329961585998535	80-84 years
Stomach	Unknown/missing	57	0	0.13278089523315428	80-84 years
Stomach	Unknown/missing	60	0	0.13623520851135254	80-84 years
Sarcoma	I	0.9959999620914459	0	0.999	80-84 years
Sarcoma	I	2.003999948501587	0	0.9847489929199219	80-84 years
Sarcoma	I	3	0	0.9724250793457031	80-84 years
Sarcoma	I	3.996000051498413	0	0.959525146484375	80-84 years
Sarcoma	I	5.003999948501587	0	0.9553975677490234	80-84 years
Sarcoma	I	6	0	0.9422052001953125	80-84 years
Sarcoma	I	9	0	0.891324234008789	80-84 years
Sarcoma	I	12	0	0.8756243896484375	80-84 years
Sarcoma	I	15	0	0.8805767059326172	80-84 years
Sarcoma	I	18	0	0.873743896484375	80-84 years
Sarcoma	I	21	0	0.8655377960205078	80-84 years
Sarcoma	I	24	0	0.8077628326416015	80-84 years
Sarcoma	I	27	0	0.7916726684570312	80-84 years
Sarcoma	I	30	0	0.78963470458984375	80-84 years
Sarcoma	I	33	0	0.7661263275146485	80-84 years
Sarcoma	I	36	0	0.7582898712158204	80-84 years
Sarcoma	I	39	0	0.7208074188232422	80-84 years
Sarcoma	I	42	0	0.7049175262451172	80-84 years
Sarcoma	I	45	0	0.7205291748046875	80-84 years
Sarcoma	I	48	0	0.6448309326171875	80-84 years
Sarcoma	I	51	0	0.6022845458984375	80-84 years
Sarcoma	I	54	0	0.5383998870849609	80-84 years
Sarcoma	I	57	0	0.4779975509643555	80-84 years
Sarcoma	I	60	0	0.4887353515625	80-84 years
Sarcoma	II	0.9959999620914459	0	0.999	80-84 years
Sarcoma	II	2.003999948501587	0	0.999	80-84 years
Sarcoma	II	3	0	0.999	80-84 years
Sarcoma	II	3.996000051498413	0	0.9821990966796875	80-84 years
Sarcoma	II	5.003999948501587	0	0.9870700073242188	80-84 years
Sarcoma	II	6	0	0.9720048522949218	80-84 years
Sarcoma	II	9	0	0.9559100341796875	80-84 years
Sarcoma	II	12	0	0.9156544494628907	80-84 years
Sarcoma	II	15	0	0.8140914154052734	80-84 years
Sarcoma	II	18	0	0.7747235870361329	80-84 years
Sarcoma	II	21	0	0.7722868347167968	80-84 years
Sarcoma	II	24	0	0.7668341064453125	80-84 years
Sarcoma	II	27	0	0.7269827270507813	80-84 years
Sarcoma	II	30	0	0.7200363159179688	80-84 years
Sarcoma	II	33	0	0.7078987884521485	80-84 years
Sarcoma	II	36	0	0.7207157135009765	80-84 years
Sarcoma	II	39	0	0.7080511474609374	80-84 years
Sarcoma	II	42	0	0.6888239288330078	80-84 years
Sarcoma	II	45	0	0.6675004577636718	80-84 years
Sarcoma	II	48	0	0.6425637054443359	80-84 years
Sarcoma	II	51	0	0.6568726348876953	80-84 years
Sarcoma	II	54	0	0.48856071472167967	80-84 years
Sarcoma	II	57	0	0.4993840026855469	80-84 years
Sarcoma	II	60	0	0.51092041015625	80-84 years
Sarcoma	III	0.9959999620914459	0	0.987164306640625	80-84 years
Sarcoma	III	2.003999948501587	0	0.9268663787841797	80-84 years
Sarcoma	III	3	0	0.8734902954101562	80-84 years
Sarcoma	III	3.996000051498413	0	0.8279656219482422	80-84 years
Sarcoma	III	5.003999948501587	0	0.8119963836669922	80-84 years
Sarcoma	III	6	0	0.7850994110107422	80-84 years
Sarcoma	III	9	0	0.7756419372558594	80-84 years
Sarcoma	III	12	0	0.7074834442138672	80-84 years
Sarcoma	III	15	0	0.6123982620239258	80-84 years
Sarcoma	III	18	0	0.5460979461669921	80-84 years
Sarcoma	III	21	0	0.5016592025756836	80-84 years
Sarcoma	III	24	0	0.44483367919921873	80-84 years
Sarcoma	III	27	0	0.4535136413574219	80-84 years
Sarcoma	III	30	0	0.4249897003173828	80-84 years
Sarcoma	III	33	0	0.43311378479003904	80-84 years
Sarcoma	III	36	0	0.44148509979248046	80-84 years
Sarcoma	III	39	0	0.4509320068359375	80-84 years
Sarcoma	III	42	0	0.4232147598266602	80-84 years
Sarcoma	III	45	0	0.4318421936035156	80-84 years
Sarcoma	III	48	0	0.44065006256103517	80-84 years
Sarcoma	III	51	0	0.35766216278076174	80-84 years
Sarcoma	III	54	0	0.24450653076171874	80-84 years
Sarcoma	III	57	0	0.24965293884277343	80-84 years
Sarcoma	III	60	0	0.2547020530700684	80-84 years
Sarcoma	IV	0.9959999620914459	0	0.7948353576660157	80-84 years
Sarcoma	IV	2.003999948501587	0	0.7033397674560546	80-84 years
Sarcoma	IV	3	0	0.6213981628417968	80-84 years
Sarcoma	IV	3.996000051498413	0	0.5361221313476563	80-84 years
Sarcoma	IV	5.003999948501587	0	0.41899044036865235	80-84 years
Sarcoma	IV	6	0	0.3751706314086914	80-84 years
Sarcoma	IV	9	0	0.25014251708984375	80-84 years
Sarcoma	IV	12	0	0.2184113883972168	80-84 years
Sarcoma	IV	15	0	0.14701711654663085	80-84 years
Sarcoma	IV	18	0	0.10886330604553222	80-84 years
Sarcoma	IV	21	0	0.11024642944335937	80-84 years
Sarcoma	IV	24	0	0.06672103881835938	80-84 years
Sarcoma	IV	27	0	0.06764727592468261	80-84 years
Sarcoma	IV	30	0	0.06858678340911865	80-84 years
Sarcoma	IV	33	0	0.0695397424697876	80-84 years
Sarcoma	IV	36	0	0.07050635814666747	80-84 years
Sarcoma	IV	39	0	0.04768446445465088	80-84 years
Sarcoma	IV	42	0	0.04848704814910889	80-84 years
Sarcoma	IV	45	0	0.0494054126739502	80-84 years
Sarcoma	IV	48	0	0.05034116744995117	80-84 years
Sarcoma	IV	51	0	0.051418914794921874	80-84 years
Sarcoma	IV	54	0	0.052519736289978025	80-84 years
Sarcoma	IV	57	0	0.05364412307739258	80-84 years
Sarcoma	IV	60	0	0.05479258537292481	80-84 years
Sarcoma	Unknown/missing	0.9959999620914459	0	0.9195195007324218	80-84 years
Sarcoma	Unknown/missing	2.003999948501587	0	0.8370048522949218	80-84 years
Sarcoma	Unknown/missing	3	0	0.8139188385009766	80-84 years
Sarcoma	Unknown/missing	3.996000051498413	0	0.7815117645263672	80-84 years
Sarcoma	Unknown/missing	5.003999948501587	0	0.7607855224609374	80-84 years
Sarcoma	Unknown/missing	6	0	0.7432027435302735	80-84 years
Sarcoma	Unknown/missing	9	0	0.6764056396484375	80-84 years
Sarcoma	Unknown/missing	12	0	0.6416450500488281	80-84 years
Sarcoma	Unknown/missing	15	0	0.6156402206420899	80-84 years
Sarcoma	Unknown/missing	18	0	0.584818115234375	80-84 years
Sarcoma	Unknown/missing	21	0	0.5768092346191406	80-84 years
Sarcoma	Unknown/missing	24	0	0.5618169403076172	80-84 years
Sarcoma	Unknown/missing	27	0	0.5655305862426758	80-84 years
Sarcoma	Unknown/missing	30	0	0.5478220748901367	80-84 years
Sarcoma	Unknown/missing	33	0	0.5307159423828125	80-84 years
Sarcoma	Unknown/missing	36	0	0.5213775634765625	80-84 years
Sarcoma	Unknown/missing	39	0	0.5259038925170898	80-84 years
Sarcoma	Unknown/missing	42	0	0.5212518692016601	80-84 years
Sarcoma	Unknown/missing	45	0	0.49611328125	80-84 years
Sarcoma	Unknown/missing	48	0	0.4804397201538086	80-84 years
Sarcoma	Unknown/missing	51	0	0.4800761795043945	80-84 years
Sarcoma	Unknown/missing	54	0	0.47844871520996096	80-84 years
Sarcoma	Unknown/missing	57	0	0.4710338592529297	80-84 years
Sarcoma	Unknown/missing	60	0	0.4736769104003906	80-84 years
Prostate	I	0.9959999620914459	0	0.999	80-84 years
Prostate	I	2.003999948501587	0	0.999	80-84 years
Prostate	I	3	0	0.999	80-84 years
Prostate	I	3.996000051498413	0	0.999	80-84 years
Prostate	I	5.003999948501587	0	0.999	80-84 years
Prostate	I	6	0	0.999	80-84 years
Prostate	I	9	0	0.999	80-84 years
Prostate	I	12	0	0.999	80-84 years
Prostate	I	15	0	0.999	80-84 years
Prostate	I	18	0	0.999	80-84 years
Prostate	I	21	0	0.999	80-84 years
Prostate	I	24	0	0.999	80-84 years
Prostate	I	27	0	0.999	80-84 years
Prostate	I	30	0	0.999	80-84 years
Prostate	I	33	0	0.999	80-84 years
Prostate	I	36	0	0.999	80-84 years
Prostate	I	39	0	0.999	80-84 years
Prostate	I	42	0	0.999	80-84 years
Prostate	I	45	0	0.999	80-84 years
Prostate	I	48	0	0.999	80-84 years
Prostate	I	51	0	0.999	80-84 years
Prostate	I	54	0	0.999	80-84 years
Prostate	I	57	0	0.999	80-84 years
Prostate	I	60	0	0.999	80-84 years
Prostate	II	0.9959999620914459	0	0.999	80-84 years
Prostate	II	2.003999948501587	0	0.999	80-84 years
Prostate	II	3	0	0.999	80-84 years
Prostate	II	3.996000051498413	0	0.999	80-84 years
Prostate	II	5.003999948501587	0	0.999	80-84 years
Prostate	II	6	0	0.999	80-84 years
Prostate	II	9	0	0.999	80-84 years
Prostate	II	12	0	0.999	80-84 years
Prostate	II	15	0	0.999	80-84 years
Prostate	II	18	0	0.999	80-84 years
Prostate	II	21	0	0.999	80-84 years
Prostate	II	24	0	0.999	80-84 years
Prostate	II	27	0	0.999	80-84 years
Prostate	II	30	0	0.999	80-84 years
Prostate	II	33	0	0.999	80-84 years
Prostate	II	36	0	0.999	80-84 years
Prostate	II	39	0	0.999	80-84 years
Prostate	II	42	0	0.999	80-84 years
Prostate	II	45	0	0.999	80-84 years
Prostate	II	48	0	0.999	80-84 years
Prostate	II	51	0	0.999	80-84 years
Prostate	II	54	0	0.999	80-84 years
Prostate	II	57	0	0.999	80-84 years
Prostate	II	60	0	0.999	80-84 years
Prostate	III	0.9959999620914459	0	0.999	80-84 years
Prostate	III	2.003999948501587	0	0.999	80-84 years
Prostate	III	3	0	0.999	80-84 years
Prostate	III	3.996000051498413	0	0.999	80-84 years
Prostate	III	5.003999948501587	0	0.999	80-84 years
Prostate	III	6	0	0.999	80-84 years
Prostate	III	9	0	0.999	80-84 years
Prostate	III	12	0	0.999	80-84 years
Prostate	III	15	0	0.999	80-84 years
Prostate	III	18	0	0.999	80-84 years
Prostate	III	21	0	0.999	80-84 years
Prostate	III	24	0	0.999	80-84 years
Prostate	III	27	0	0.999	80-84 years
Prostate	III	30	0	0.999	80-84 years
Prostate	III	33	0	0.999	80-84 years
Prostate	III	36	0	0.999550552368164	80-84 years
Prostate	III	39	0	0.9877750396728515	80-84 years
Prostate	III	42	0	0.981689453125	80-84 years
Prostate	III	45	0	0.9767825317382812	80-84 years
Prostate	III	48	0	0.9776990509033203	80-84 years
Prostate	III	51	0	0.9762023162841796	80-84 years
Prostate	III	54	0	0.9674557495117188	80-84 years
Prostate	III	57	0	0.960255126953125	80-84 years
Prostate	III	60	0	0.9381356048583984	80-84 years
Prostate	IV	0.9959999620914459	0	0.9734369659423828	80-84 years
Prostate	IV	2.003999948501587	0	0.9510011291503906	80-84 years
Prostate	IV	3	0	0.9313361358642578	80-84 years
Prostate	IV	3.996000051498413	0	0.9174988555908203	80-84 years
Prostate	IV	5.003999948501587	0	0.9071299743652343	80-84 years
Prostate	IV	6	0	0.8972000122070313	80-84 years
Prostate	IV	9	0	0.862508544921875	80-84 years
Prostate	IV	12	0	0.8097781372070313	80-84 years
Prostate	IV	15	0	0.7687622833251954	80-84 years
Prostate	IV	18	0	0.7248331451416016	80-84 years
Prostate	IV	21	0	0.6893995666503906	80-84 years
Prostate	IV	24	0	0.6532828521728515	80-84 years
Prostate	IV	27	0	0.6208895874023438	80-84 years
Prostate	IV	30	0	0.5906157684326172	80-84 years
Prostate	IV	33	0	0.55989837646484375	80-84 years
Prostate	IV	36	0	0.5346885299682618	80-84 years
Prostate	IV	39	0	0.5129767608642578	80-84 years
Prostate	IV	42	0	0.4925038146972656	80-84 years
Prostate	IV	45	0	0.4761288070678711	80-84 years
Prostate	IV	48	0	0.45190742492675784	80-84 years
Prostate	IV	51	0	0.4299661636352539	80-84 years
Prostate	IV	54	0	0.40743293762207033	80-84 years
Prostate	IV	57	0	0.38368080139160154	80-84 years
Prostate	IV	60	0	0.37044960021972656	80-84 years
Prostate	Unknown/missing	0.9959999620914459	0	0.9653106689453125	80-84 years
Prostate	Unknown/missing	2.003999948501587	0	0.9549008941650391	80-84 years
Prostate	Unknown/missing	3	0	0.9492335510253906	80-84 years
Prostate	Unknown/missing	3.996000051498413	0	0.942872314453125	80-84 years
Prostate	Unknown/missing	5.003999948501587	0	0.9380635070800781	80-84 years
Prostate	Unknown/missing	6	0	0.9351408386230469	80-84 years
Prostate	Unknown/missing	9	0	0.9218914031982421	80-84 years
Prostate	Unknown/missing	12	0	0.9013986206054687	80-84 years
Prostate	Unknown/missing	15	0	0.8828292846679687	80-84 years
Prostate	Unknown/missing	18	0	0.8619535064697266	80-84 years
Prostate	Unknown/missing	21	0	0.8403878021240234	80-84 years
Prostate	Unknown/missing	24	0	0.8216413879394531	80-84 years
Prostate	Unknown/missing	27	0	0.812690658569336	80-84 years
Prostate	Unknown/missing	30	0	0.7984581756591796	80-84 years
Prostate	Unknown/missing	33	0	0.7786087036132813	80-84 years
Prostate	Unknown/missing	36	0	0.7683161163330078	80-84 years
Prostate	Unknown/missing	39	0	0.7431859588623047	80-84 years
Prostate	Unknown/missing	42	0	0.7241497802734375	80-84 years
Prostate	Unknown/missing	45	0	0.7034519195556641	80-84 years
Prostate	Unknown/missing	48	0	0.6855347442626953	80-84 years
Prostate	Unknown/missing	51	0	0.6737532806396485	80-84 years
Prostate	Unknown/missing	54	0	0.6595272064208985	80-84 years
Prostate	Unknown/missing	57	0	0.645549545288086	80-84 years
Prostate	Unknown/missing	60	0	0.6315670013427734	80-84 years
Plasma Cell Neoplasm	I	0.9959999620914459	0	0.992754898071289	80-84 years
Plasma Cell Neoplasm	I	2.003999948501587	0	0.9658820343017578	80-84 years
Plasma Cell Neoplasm	I	3	0	0.9510029602050781	80-84 years
Plasma Cell Neoplasm	I	3.996000051498413	0	0.955843505859375	80-84 years
Plasma Cell Neoplasm	I	5.003999948501587	0	0.9536878204345703	80-84 years
Plasma Cell Neoplasm	I	6	0	0.9369770812988282	80-84 years
Plasma Cell Neoplasm	I	9	0	0.9132200622558594	80-84 years
Plasma Cell Neoplasm	I	12	0	0.9187397766113281	80-84 years
Plasma Cell Neoplasm	I	15	0	0.9259195709228516	80-84 years
Plasma Cell Neoplasm	I	18	0	0.8860971069335938	80-84 years
Plasma Cell Neoplasm	I	21	0	0.8804145050048828	80-84 years
Plasma Cell Neoplasm	I	24	0	0.8627903747558594	80-84 years
Plasma Cell Neoplasm	I	27	0	0.7870270538330079	80-84 years
Plasma Cell Neoplasm	I	30	0	0.7876304626464844	80-84 years
Plasma Cell Neoplasm	I	33	0	0.7636532592773437	80-84 years
Plasma Cell Neoplasm	I	36	0	0.7534932708740234	80-84 years
Plasma Cell Neoplasm	I	39	0	0.6980583190917968	80-84 years
Plasma Cell Neoplasm	I	42	0	0.66770172119140625	80-84 years
Plasma Cell Neoplasm	I	45	0	0.683372573852539	80-84 years
Plasma Cell Neoplasm	I	48	0	0.6989551544189453	80-84 years
Plasma Cell Neoplasm	I	51	0	0.7165917205810547	80-84 years
Plasma Cell Neoplasm	I	54	0	0.7348741912841796	80-84 years
Plasma Cell Neoplasm	I	57	0	0.7529489135742188	80-84 years
Plasma Cell Neoplasm	I	60	0	0.6048823165893554	80-84 years
Plasma Cell Neoplasm	II	0.9959999620914459	0	0.9777882385253907	80-84 years
Plasma Cell Neoplasm	II	2.003999948501587	0	0.9391415405273438	80-84 years
Plasma Cell Neoplasm	II	3	0	0.9357595825195313	80-84 years
Plasma Cell Neoplasm	II	3.996000051498413	0	0.9196826171875	80-84 years
Plasma Cell Neoplasm	II	5.003999948501587	0	0.9033714294433594	80-84 years
Plasma Cell Neoplasm	II	6	0	0.8777653503417969	80-84 years
Plasma Cell Neoplasm	II	9	0	0.854375	80-84 years
Plasma Cell Neoplasm	II	12	0	0.8268267059326172	80-84 years
Plasma Cell Neoplasm	II	15	0	0.7858981323242188	80-84 years
Plasma Cell Neoplasm	II	18	0	0.7402969360351562	80-84 years
Plasma Cell Neoplasm	II	21	0	0.7066437530517579	80-84 years
Plasma Cell Neoplasm	II	24	0	0.6896747589111328	80-84 years
Plasma Cell Neoplasm	II	27	0	0.6534775543212891	80-84 years
Plasma Cell Neoplasm	II	30	0	0.646831283569336	80-84 years
Plasma Cell Neoplasm	II	33	0	0.6154293823242187	80-84 years
Plasma Cell Neoplasm	II	36	0	0.5869182205200195	80-84 years
Plasma Cell Neoplasm	II	39	0	0.5831356811523437	80-84 years
Plasma Cell Neoplasm	II	42	0	0.5961556243896484	80-84 years
Plasma Cell Neoplasm	II	45	0	0.5626936721801757	80-84 years
Plasma Cell Neoplasm	II	48	0	0.44295913696289063	80-84 years
Plasma Cell Neoplasm	II	51	0	0.4540573501586914	80-84 years
Plasma Cell Neoplasm	II	54	0	0.2809806442260742	80-84 years
Plasma Cell Neoplasm	II	57	0	0.28802082061767575	80-84 years
Plasma Cell Neoplasm	II	60	0	0.29525917053222656	80-84 years
Plasma Cell Neoplasm	III	0.9959999620914459	0	0.9500479125976562	80-84 years
Plasma Cell Neoplasm	III	2.003999948501587	0	0.8979790496826172	80-84 years
Plasma Cell Neoplasm	III	3	0	0.8678472137451172	80-84 years
Plasma Cell Neoplasm	III	3.996000051498413	0	0.8400688171386719	80-84 years
Plasma Cell Neoplasm	III	5.003999948501587	0	0.8150090026855469	80-84 years
Plasma Cell Neoplasm	III	6	0	0.7964420318603516	80-84 years
Plasma Cell Neoplasm	III	9	0	0.7379549407958984	80-84 years
Plasma Cell Neoplasm	III	12	0	0.7108403778076172	80-84 years
Plasma Cell Neoplasm	III	15	0	0.6706280517578125	80-84 years
Plasma Cell Neoplasm	III	18	0	0.6293444061279296	80-84 years
Plasma Cell Neoplasm	III	21	0	0.6097846603393555	80-84 years
Plasma Cell Neoplasm	III	24	0	0.5696546554565429	80-84 years
Plasma Cell Neoplasm	III	27	0	0.538877067565918	80-84 years
Plasma Cell Neoplasm	III	30	0	0.49915878295898436	80-84 years
Plasma Cell Neoplasm	III	33	0	0.4735629653930664	80-84 years
Plasma Cell Neoplasm	III	36	0	0.46467979431152345	80-84 years
Plasma Cell Neoplasm	III	39	0	0.43498783111572265	80-84 years
Plasma Cell Neoplasm	III	42	0	0.3969058609008789	80-84 years
Plasma Cell Neoplasm	III	45	0	0.4055441665649414	80-84 years
Plasma Cell Neoplasm	III	48	0	0.4146892547607422	80-84 years
Plasma Cell Neoplasm	III	51	0	0.42641727447509764	80-84 years
Plasma Cell Neoplasm	III	54	0	0.30315589904785156	80-84 years
Plasma Cell Neoplasm	III	57	0	0.31257713317871094	80-84 years
Plasma Cell Neoplasm	III	60	0	0.3219133758544922	80-84 years
Plasma Cell Neoplasm	IV	0.9959999620914459	0	0.8792145538330078	80-84 years
Plasma Cell Neoplasm	IV	2.003999948501587	0	0.7575772094726563	80-84 years
Plasma Cell Neoplasm	IV	3	0	0.7613976287841797	80-84 years
Plasma Cell Neoplasm	IV	3.996000051498413	0	0.6376667022705078	80-84 years
Plasma Cell Neoplasm	IV	5.003999948501587	0	0.6408763122558594	80-84 years
Plasma Cell Neoplasm	IV	6	0	0.6441030120849609	80-84 years
Plasma Cell Neoplasm	IV	9	0	0.6538985443115234	80-84 years
Plasma Cell Neoplasm	IV	12	0	0.5295883941650391	80-84 years
Plasma Cell Neoplasm	IV	15	0	0.4027915191650391	80-84 years
Plasma Cell Neoplasm	IV	18	0	0.40863059997558593	80-84 years
Plasma Cell Neoplasm	IV	21	0	0.41373031616210937	80-84 years
Plasma Cell Neoplasm	IV	24	0	0.418895263671875	80-84 years
Plasma Cell Neoplasm	IV	27	0	0.4248382186889648	80-84 years
Plasma Cell Neoplasm	IV	30	0	0.43086719512939453	80-84 years
Plasma Cell Neoplasm	IV	33	0	0.4369834518432617	80-84 years
Plasma Cell Neoplasm	IV	36	0	0.4431882858276367	80-84 years
Plasma Cell Neoplasm	IV	39	0	0.4503650283813477	80-84 years
Plasma Cell Neoplasm	IV	42	0	0.4576600646972656	80-84 years
Plasma Cell Neoplasm	IV	45	0	0.4650753021240234	80-84 years
Plasma Cell Neoplasm	IV	48	0	0.24367254257202148	80-84 years
Plasma Cell Neoplasm	IV	51	0	0.24865392684936524	80-84 years
Plasma Cell Neoplasm	IV	54	0	0.25373708724975585	80-84 years
Plasma Cell Neoplasm	IV	57	0	1.8519702280173078e-7	80-84 years
Plasma Cell Neoplasm	IV	60	0	0.4936327743530273	80-84 years
Plasma Cell Neoplasm	Unknown/missing	0.9959999620914459	0	0.923193588256836	80-84 years
Plasma Cell Neoplasm	Unknown/missing	2.003999948501587	0	0.8708679962158203	80-84 years
Plasma Cell Neoplasm	Unknown/missing	3	0	0.8373272705078125	80-84 years
Plasma Cell Neoplasm	Unknown/missing	3.996000051498413	0	0.8101177978515625	80-84 years
Plasma Cell Neoplasm	Unknown/missing	5.003999948501587	0	0.7925315856933594	80-84 years
Plasma Cell Neoplasm	Unknown/missing	6	0	0.7782078552246093	80-84 years
Plasma Cell Neoplasm	Unknown/missing	9	0	0.7382341766357422	80-84 years
Plasma Cell Neoplasm	Unknown/missing	12	0	0.7062837982177734	80-84 years
Plasma Cell Neoplasm	Unknown/missing	15	0	0.684211654663086	80-84 years
Plasma Cell Neoplasm	Unknown/missing	18	0	0.6533036804199219	80-84 years
Plasma Cell Neoplasm	Unknown/missing	21	0	0.6283530044555664	80-84 years
Plasma Cell Neoplasm	Unknown/missing	24	0	0.6022517013549805	80-84 years
Plasma Cell Neoplasm	Unknown/missing	27	0	0.5795967102050781	80-84 years
Plasma Cell Neoplasm	Unknown/missing	30	0	0.5488424301147461	80-84 years
Plasma Cell Neoplasm	Unknown/missing	33	0	0.5200925445556641	80-84 years
Plasma Cell Neoplasm	Unknown/missing	36	0	0.49023590087890623	80-84 years
Plasma Cell Neoplasm	Unknown/missing	39	0	0.461678466796875	80-84 years
Plasma Cell Neoplasm	Unknown/missing	42	0	0.4474355316162109	80-84 years
Plasma Cell Neoplasm	Unknown/missing	45	0	0.437313232421875	80-84 years
Plasma Cell Neoplasm	Unknown/missing	48	0	0.41722564697265624	80-84 years
Plasma Cell Neoplasm	Unknown/missing	51	0	0.39774383544921876	80-84 years
Plasma Cell Neoplasm	Unknown/missing	54	0	0.37923847198486327	80-84 years
Plasma Cell Neoplasm	Unknown/missing	57	0	0.3636366653442383	80-84 years
Plasma Cell Neoplasm	Unknown/missing	60	0	0.3460476303100586	80-84 years
Pancreas	I	0.9959999620914459	0	0.8502546691894531	80-84 years
Pancreas	I	2.003999948501587	0	0.7897293853759766	80-84 years
