Age	NCRAS_Draw	Stage	Months	CSS
90	Gallbladder	IV	60	0.02759591341018676
91	Gallbladder	IV	60	0.02759591341018676
92	Gallbladder	IV	60	0.02759591341018676
93	Gallbladder	IV	60	0.02759591341018676
94	Gallbladder	IV	60	0.02759591341018676
95	Gallbladder	IV	60	0.02759591341018676
96	Gallbladder	IV	60	0.02759591341018676
97	Gallbladder	IV	60	0.02759591341018676
98	Gallbladder	IV	60	0.02759591341018676
99	Gallbladder	IV	60	0.02759591341018676
100	Gallbladder	IV	60	0.02759591341018676
0	Colon/Rectum	I	60	0.9852105712890624
1	Colon/Rectum	I	60	0.9852105712890624
2	Colon/Rectum	I	60	0.9852105712890624
3	Colon/Rectum	I	60	0.9852105712890624
4	Colon/Rectum	I	60	0.9852105712890624
5	Colon/Rectum	I	60	0.9852105712890624
6	Colon/Rectum	I	60	0.9852105712890624
7	Colon/Rectum	I	60	0.9852105712890624
8	Colon/Rectum	I	60	0.9852105712890624
9	Colon/Rectum	I	60	0.9852105712890624
10	Colon/Rectum	I	60	0.9852105712890624
11	Colon/Rectum	I	60	0.9852105712890624
12	Colon/Rectum	I	60	0.9852105712890624
13	Colon/Rectum	I	60	0.9852105712890624
14	Colon/Rectum	I	60	0.9852105712890624
15	Colon/Rectum	I	60	0.9852105712890624
16	Colon/Rectum	I	60	0.9852105712890624
17	Colon/Rectum	I	60	0.9852105712890624
18	Colon/Rectum	I	60	0.9852105712890624
19	Colon/Rectum	I	60	0.9852105712890624
20	Colon/Rectum	I	60	0.9852105712890624
21	Colon/Rectum	I	60	0.9852105712890624
22	Colon/Rectum	I	60	0.9852105712890624
23	Colon/Rectum	I	60	0.9852105712890624
24	Colon/Rectum	I	60	0.9852105712890624
25	Colon/Rectum	I	60	0.9852105712890624
26	Colon/Rectum	I	60	0.9852105712890624
27	Colon/Rectum	I	60	0.9852105712890624
28	Colon/Rectum	I	60	0.9852105712890624
29	Colon/Rectum	I	60	0.9852105712890624
30	Colon/Rectum	I	60	0.9852105712890624
31	Colon/Rectum	I	60	0.9852105712890624
32	Colon/Rectum	I	60	0.9852105712890624
33	Colon/Rectum	I	60	0.9852105712890624
34	Colon/Rectum	I	60	0.9852105712890624
35	Colon/Rectum	I	60	0.9852105712890624
36	Colon/Rectum	I	60	0.9850539347330728
37	Colon/Rectum	I	60	0.9848972981770833
38	Colon/Rectum	I	60	0.9847406616210936
39	Colon/Rectum	I	60	0.9845840250651041
40	Colon/Rectum	I	60	0.9844273885091145
41	Colon/Rectum	I	60	0.984270751953125
42	Colon/Rectum	I	60	0.9841141153971353
43	Colon/Rectum	I	60	0.9830132751464843
44	Colon/Rectum	I	60	0.9809682312011718
45	Colon/Rectum	I	60	0.9789231872558593
46	Colon/Rectum	I	60	0.9768781433105468
47	Colon/Rectum	I	60	0.9748330993652343
48	Colon/Rectum	I	60	0.9728480529785155
49	Colon/Rectum	I	60	0.9709230041503906
50	Colon/Rectum	I	60	0.9689979553222656
51	Colon/Rectum	I	60	0.9670729064941407
52	Colon/Rectum	I	60	0.9651478576660157
53	Colon/Rectum	I	60	0.9640449752807618
54	Colon/Rectum	I	60	0.963764259338379
55	Colon/Rectum	I	60	0.9634835433959961
56	Colon/Rectum	I	60	0.9632028274536133
57	Colon/Rectum	I	60	0.9629221115112304
58	Colon/Rectum	I	60	0.9625679397583008
59	Colon/Rectum	I	60	0.9621403121948242
60	Colon/Rectum	I	60	0.9617126846313476
61	Colon/Rectum	I	60	0.961285057067871
62	Colon/Rectum	I	60	0.9608574295043945
63	Colon/Rectum	I	60	0.9609662170410156
64	Colon/Rectum	I	60	0.9616114196777343
65	Colon/Rectum	I	60	0.9622566223144531
66	Colon/Rectum	I	60	0.9629018249511719
67	Colon/Rectum	I	60	0.9635470275878907
68	Colon/Rectum	I	60	0.96374853515625
69	Colon/Rectum	I	60	0.9635063476562501
70	Colon/Rectum	I	60	0.96326416015625
71	Colon/Rectum	I	60	0.96302197265625
72	Colon/Rectum	I	60	0.9627797851562501
73	Colon/Rectum	I	60	0.9583838958740235
74	Colon/Rectum	I	60	0.9498343048095703
75	Colon/Rectum	I	60	0.9412847137451172
76	Colon/Rectum	I	60	0.9327351226806642
77	Colon/Rectum	I	60	0.924185531616211
78	Colon/Rectum	I	60	0.9145054321289063
79	Colon/Rectum	I	60	0.90369482421875
80	Colon/Rectum	I	60	0.8928842163085937
81	Colon/Rectum	I	60	0.8820736083984375
82	Colon/Rectum	I	60	0.8712630004882812
83	Colon/Rectum	I	60	0.8658576965332031
84	Colon/Rectum	I	60	0.8658576965332031
85	Colon/Rectum	I	60	0.8658576965332031
86	Colon/Rectum	I	60	0.8658576965332031
87	Colon/Rectum	I	60	0.8658576965332031
88	Colon/Rectum	I	60	0.8658576965332031
89	Colon/Rectum	I	60	0.8658576965332031
90	Colon/Rectum	I	60	0.8658576965332031
91	Colon/Rectum	I	60	0.8658576965332031
92	Colon/Rectum	I	60	0.8658576965332031
93	Colon/Rectum	I	60	0.8658576965332031
94	Colon/Rectum	I	60	0.8658576965332031
95	Colon/Rectum	I	60	0.8658576965332031
96	Colon/Rectum	I	60	0.8658576965332031
97	Colon/Rectum	I	60	0.8658576965332031
98	Colon/Rectum	I	60	0.8658576965332031
99	Colon/Rectum	I	60	0.8658576965332031
100	Colon/Rectum	I	60	0.8658576965332031
0	Colon/Rectum	II	60	0.8682849884033204
1	Colon/Rectum	II	60	0.8682849884033204
2	Colon/Rectum	II	60	0.8682849884033204
3	Colon/Rectum	II	60	0.8682849884033204
4	Colon/Rectum	II	60	0.8682849884033204
5	Colon/Rectum	II	60	0.8682849884033204
6	Colon/Rectum	II	60	0.8682849884033204
7	Colon/Rectum	II	60	0.8682849884033204
8	Colon/Rectum	II	60	0.8682849884033204
9	Colon/Rectum	II	60	0.8682849884033204
10	Colon/Rectum	II	60	0.8682849884033204
11	Colon/Rectum	II	60	0.8682849884033204
12	Colon/Rectum	II	60	0.8682849884033204
13	Colon/Rectum	II	60	0.8682849884033204
14	Colon/Rectum	II	60	0.8682849884033204
15	Colon/Rectum	II	60	0.8682849884033204
16	Colon/Rectum	II	60	0.8682849884033204
17	Colon/Rectum	II	60	0.8682849884033204
18	Colon/Rectum	II	60	0.8682849884033204
19	Colon/Rectum	II	60	0.8682849884033204
20	Colon/Rectum	II	60	0.8682849884033204
21	Colon/Rectum	II	60	0.8682849884033204
22	Colon/Rectum	II	60	0.8682849884033204
23	Colon/Rectum	II	60	0.8682849884033204
24	Colon/Rectum	II	60	0.8682849884033204
25	Colon/Rectum	II	60	0.8682849884033204
26	Colon/Rectum	II	60	0.8682849884033204
27	Colon/Rectum	II	60	0.8682849884033204
28	Colon/Rectum	II	60	0.8682849884033204
29	Colon/Rectum	II	60	0.8682849884033204
30	Colon/Rectum	II	60	0.8682849884033204
31	Colon/Rectum	II	60	0.8682849884033204
32	Colon/Rectum	II	60	0.8682849884033204
33	Colon/Rectum	II	60	0.8682849884033204
34	Colon/Rectum	II	60	0.8682849884033204
35	Colon/Rectum	II	60	0.8682849884033204
36	Colon/Rectum	II	60	0.8691790008544922
37	Colon/Rectum	II	60	0.8700730133056641
38	Colon/Rectum	II	60	0.8709670257568359
39	Colon/Rectum	II	60	0.8718610382080079
40	Colon/Rectum	II	60	0.8727550506591797
41	Colon/Rectum	II	60	0.8736490631103515
42	Colon/Rectum	II	60	0.8745430755615234
43	Colon/Rectum	II	60	0.8764982223510742
44	Colon/Rectum	II	60	0.8795145034790038
45	Colon/Rectum	II	60	0.8825307846069336
46	Colon/Rectum	II	60	0.8855470657348633
47	Colon/Rectum	II	60	0.8885633468627929
48	Colon/Rectum	II	60	0.8905283584594726
49	Colon/Rectum	II	60	0.8914421005249024
50	Colon/Rectum	II	60	0.892355842590332
51	Colon/Rectum	II	60	0.8932695846557617
52	Colon/Rectum	II	60	0.8941833267211914
53	Colon/Rectum	II	60	0.8943211059570313
54	Colon/Rectum	II	60	0.8936829223632812
55	Colon/Rectum	II	60	0.8930447387695313
56	Colon/Rectum	II	60	0.8924065551757812
57	Colon/Rectum	II	60	0.8917683715820313
58	Colon/Rectum	II	60	0.8916002197265624
59	Colon/Rectum	II	60	0.8919020996093749
60	Colon/Rectum	II	60	0.8922039794921874
61	Colon/Rectum	II	60	0.892505859375
62	Colon/Rectum	II	60	0.8928077392578125
63	Colon/Rectum	II	60	0.8898027801513673
64	Colon/Rectum	II	60	0.8834909820556641
65	Colon/Rectum	II	60	0.877179183959961
66	Colon/Rectum	II	60	0.8708673858642578
67	Colon/Rectum	II	60	0.8645555877685547
68	Colon/Rectum	II	60	0.8620949935913086
69	Colon/Rectum	II	60	0.8634856033325196
70	Colon/Rectum	II	60	0.8648762130737304
71	Colon/Rectum	II	60	0.8662668228149414
72	Colon/Rectum	II	60	0.8676574325561524
73	Colon/Rectum	II	60	0.863722183227539
74	Colon/Rectum	II	60	0.8544610748291015
75	Colon/Rectum	II	60	0.845199966430664
76	Colon/Rectum	II	60	0.8359388580322266
77	Colon/Rectum	II	60	0.826677749633789
78	Colon/Rectum	II	60	0.822377197265625
79	Colon/Rectum	II	60	0.8230372009277344
80	Colon/Rectum	II	60	0.8236972045898437
81	Colon/Rectum	II	60	0.8243572082519531
82	Colon/Rectum	II	60	0.8250172119140625
83	Colon/Rectum	II	60	0.8253472137451172
84	Colon/Rectum	II	60	0.8253472137451172
85	Colon/Rectum	II	60	0.8253472137451172
86	Colon/Rectum	II	60	0.8253472137451172
87	Colon/Rectum	II	60	0.8253472137451172
88	Colon/Rectum	II	60	0.8253472137451172
89	Colon/Rectum	II	60	0.8253472137451172
90	Colon/Rectum	II	60	0.8253472137451172
91	Colon/Rectum	II	60	0.8253472137451172
92	Colon/Rectum	II	60	0.8253472137451172
93	Colon/Rectum	II	60	0.8253472137451172
94	Colon/Rectum	II	60	0.8253472137451172
95	Colon/Rectum	II	60	0.8253472137451172
96	Colon/Rectum	II	60	0.8253472137451172
97	Colon/Rectum	II	60	0.8253472137451172
98	Colon/Rectum	II	60	0.8253472137451172
99	Colon/Rectum	II	60	0.8253472137451172
100	Colon/Rectum	II	60	0.8253472137451172
0	Colon/Rectum	III	60	0.7444878387451171
1	Colon/Rectum	III	60	0.7444878387451171
2	Colon/Rectum	III	60	0.7444878387451171
3	Colon/Rectum	III	60	0.7444878387451171
4	Colon/Rectum	III	60	0.7444878387451171
5	Colon/Rectum	III	60	0.7444878387451171
6	Colon/Rectum	III	60	0.7444878387451171
7	Colon/Rectum	III	60	0.7444878387451171
8	Colon/Rectum	III	60	0.7444878387451171
9	Colon/Rectum	III	60	0.7444878387451171
10	Colon/Rectum	III	60	0.7444878387451171
11	Colon/Rectum	III	60	0.7444878387451171
12	Colon/Rectum	III	60	0.7444878387451171
13	Colon/Rectum	III	60	0.7444878387451171
14	Colon/Rectum	III	60	0.7444878387451171
15	Colon/Rectum	III	60	0.7444878387451171
16	Colon/Rectum	III	60	0.7444878387451171
17	Colon/Rectum	III	60	0.7444878387451171
18	Colon/Rectum	III	60	0.7444878387451171
19	Colon/Rectum	III	60	0.7444878387451171
20	Colon/Rectum	III	60	0.7444878387451171
21	Colon/Rectum	III	60	0.7444878387451171
22	Colon/Rectum	III	60	0.7444878387451171
23	Colon/Rectum	III	60	0.7444878387451171
24	Colon/Rectum	III	60	0.7444878387451171
25	Colon/Rectum	III	60	0.7444878387451171
26	Colon/Rectum	III	60	0.7444878387451171
27	Colon/Rectum	III	60	0.7444878387451171
28	Colon/Rectum	III	60	0.7444878387451171
29	Colon/Rectum	III	60	0.7444878387451171
30	Colon/Rectum	III	60	0.7444878387451171
31	Colon/Rectum	III	60	0.7444878387451171
32	Colon/Rectum	III	60	0.7444878387451171
33	Colon/Rectum	III	60	0.7444878387451171
34	Colon/Rectum	III	60	0.7444878387451171
35	Colon/Rectum	III	60	0.7444878387451171
36	Colon/Rectum	III	60	0.7430368092854818
37	Colon/Rectum	III	60	0.7415857798258463
38	Colon/Rectum	III	60	0.7401347503662109
39	Colon/Rectum	III	60	0.7386837209065755
40	Colon/Rectum	III	60	0.73723269144694
41	Colon/Rectum	III	60	0.7357816619873047
42	Colon/Rectum	III	60	0.7343306325276693
43	Colon/Rectum	III	60	0.7334491500854492
44	Colon/Rectum	III	60	0.7331372146606445
45	Colon/Rectum	III	60	0.7328252792358398
46	Colon/Rectum	III	60	0.7325133438110352
47	Colon/Rectum	III	60	0.7322014083862305
48	Colon/Rectum	III	60	0.7353395385742187
49	Colon/Rectum	III	60	0.741927734375
50	Colon/Rectum	III	60	0.7485159301757813
51	Colon/Rectum	III	60	0.7551041259765625
52	Colon/Rectum	III	60	0.7616923217773438
53	Colon/Rectum	III	60	0.7631738586425781
54	Colon/Rectum	III	60	0.7595487365722656
55	Colon/Rectum	III	60	0.7559236145019531
56	Colon/Rectum	III	60	0.7522984924316406
57	Colon/Rectum	III	60	0.7486733703613281
58	Colon/Rectum	III	60	0.7477017211914062
59	Colon/Rectum	III	60	0.749383544921875
60	Colon/Rectum	III	60	0.7510653686523437
61	Colon/Rectum	III	60	0.7527471923828125
62	Colon/Rectum	III	60	0.7544290161132813
63	Colon/Rectum	III	60	0.7513624725341798
64	Colon/Rectum	III	60	0.7435475616455078
65	Colon/Rectum	III	60	0.735732650756836
66	Colon/Rectum	III	60	0.7279177398681641
67	Colon/Rectum	III	60	0.7201028289794922
68	Colon/Rectum	III	60	0.7135094299316407
69	Colon/Rectum	III	60	0.7081375427246094
70	Colon/Rectum	III	60	0.7027656555175781
71	Colon/Rectum	III	60	0.6973937683105469
72	Colon/Rectum	III	60	0.6920218811035156
73	Colon/Rectum	III	60	0.680354923248291
74	Colon/Rectum	III	60	0.6623928947448731
75	Colon/Rectum	III	60	0.6444308662414551
76	Colon/Rectum	III	60	0.6264688377380371
77	Colon/Rectum	III	60	0.6085068092346191
78	Colon/Rectum	III	60	0.5939338378906249
79	Colon/Rectum	III	60	0.5827499237060547
80	Colon/Rectum	III	60	0.5715660095214843
81	Colon/Rectum	III	60	0.5603820953369141
82	Colon/Rectum	III	60	0.5491981811523436
83	Colon/Rectum	III	60	0.5436062240600585
84	Colon/Rectum	III	60	0.5436062240600585
85	Colon/Rectum	III	60	0.5436062240600585
86	Colon/Rectum	III	60	0.5436062240600585
87	Colon/Rectum	III	60	0.5436062240600585
88	Colon/Rectum	III	60	0.5436062240600585
89	Colon/Rectum	III	60	0.5436062240600585
90	Colon/Rectum	III	60	0.5436062240600585
91	Colon/Rectum	III	60	0.5436062240600585
92	Colon/Rectum	III	60	0.5436062240600585
93	Colon/Rectum	III	60	0.5436062240600585
94	Colon/Rectum	III	60	0.5436062240600585
95	Colon/Rectum	III	60	0.5436062240600585
96	Colon/Rectum	III	60	0.5436062240600585
97	Colon/Rectum	III	60	0.5436062240600585
98	Colon/Rectum	III	60	0.5436062240600585
99	Colon/Rectum	III	60	0.5436062240600585
100	Colon/Rectum	III	60	0.5436062240600585
0	Colon/Rectum	IV	60	0.15697964668273923
1	Colon/Rectum	IV	60	0.15697964668273923
2	Colon/Rectum	IV	60	0.15697964668273923
3	Colon/Rectum	IV	60	0.15697964668273923
4	Colon/Rectum	IV	60	0.15697964668273923
5	Colon/Rectum	IV	60	0.15697964668273923
6	Colon/Rectum	IV	60	0.15697964668273923
7	Colon/Rectum	IV	60	0.15697964668273923
8	Colon/Rectum	IV	60	0.15697964668273923
9	Colon/Rectum	IV	60	0.15697964668273923
10	Colon/Rectum	IV	60	0.15697964668273923
11	Colon/Rectum	IV	60	0.15697964668273923
12	Colon/Rectum	IV	60	0.15697964668273923
13	Colon/Rectum	IV	60	0.15697964668273923
14	Colon/Rectum	IV	60	0.15697964668273923
15	Colon/Rectum	IV	60	0.15697964668273923
16	Colon/Rectum	IV	60	0.15697964668273923
17	Colon/Rectum	IV	60	0.15697964668273923
18	Colon/Rectum	IV	60	0.15697964668273923
19	Colon/Rectum	IV	60	0.15697964668273923
20	Colon/Rectum	IV	60	0.15697964668273923
21	Colon/Rectum	IV	60	0.15697964668273923
22	Colon/Rectum	IV	60	0.15697964668273923
23	Colon/Rectum	IV	60	0.15697964668273923
24	Colon/Rectum	IV	60	0.15697964668273923
25	Colon/Rectum	IV	60	0.15697964668273923
26	Colon/Rectum	IV	60	0.15697964668273923
27	Colon/Rectum	IV	60	0.15697964668273923
28	Colon/Rectum	IV	60	0.15697964668273923
29	Colon/Rectum	IV	60	0.15697964668273923
30	Colon/Rectum	IV	60	0.15697964668273923
31	Colon/Rectum	IV	60	0.15697964668273923
32	Colon/Rectum	IV	60	0.15697964668273923
33	Colon/Rectum	IV	60	0.15697964668273923
34	Colon/Rectum	IV	60	0.15697964668273923
35	Colon/Rectum	IV	60	0.15697964668273923
36	Colon/Rectum	IV	60	0.16485263888041177
37	Colon/Rectum	IV	60	0.17272563107808428
38	Colon/Rectum	IV	60	0.18059862327575682
39	Colon/Rectum	IV	60	0.18847161547342936
40	Colon/Rectum	IV	60	0.19634460767110187
41	Colon/Rectum	IV	60	0.2042175998687744
42	Colon/Rectum	IV	60	0.21209059206644695
43	Colon/Rectum	IV	60	0.20939603233337403
44	Colon/Rectum	IV	60	0.19613392066955568
45	Colon/Rectum	IV	60	0.1828718090057373
46	Colon/Rectum	IV	60	0.16960969734191894
47	Colon/Rectum	IV	60	0.1563475856781006
48	Colon/Rectum	IV	60	0.1509849452972412
49	Colon/Rectum	IV	60	0.15352177619934082
50	Colon/Rectum	IV	60	0.15605860710144043
51	Colon/Rectum	IV	60	0.15859543800354003
52	Colon/Rectum	IV	60	0.16113226890563964
53	Colon/Rectum	IV	60	0.16039542961120606
54	Colon/Rectum	IV	60	0.15638492012023925
55	Colon/Rectum	IV	60	0.15237441062927248
56	Colon/Rectum	IV	60	0.1483639011383057
57	Colon/Rectum	IV	60	0.1443533916473389
58	Colon/Rectum	IV	60	0.14298239898681642
59	Colon/Rectum	IV	60	0.1442509231567383
60	Colon/Rectum	IV	60	0.14551944732666017
61	Colon/Rectum	IV	60	0.14678797149658204
62	Colon/Rectum	IV	60	0.14805649566650392
63	Colon/Rectum	IV	60	0.14642509937286377
64	Colon/Rectum	IV	60	0.14189378261566163
65	Colon/Rectum	IV	60	0.13736246585845946
66	Colon/Rectum	IV	60	0.13283114910125732
67	Colon/Rectum	IV	60	0.12829983234405518
68	Colon/Rectum	IV	60	0.12626162242889405
69	Colon/Rectum	IV	60	0.12671651935577394
70	Colon/Rectum	IV	60	0.12717141628265383
71	Colon/Rectum	IV	60	0.1276263132095337
72	Colon/Rectum	IV	60	0.12808121013641358
73	Colon/Rectum	IV	60	0.12271124696731568
74	Colon/Rectum	IV	60	0.11151642370223999
75	Colon/Rectum	IV	60	0.10032160043716432
76	Colon/Rectum	IV	60	0.08912677717208863
77	Colon/Rectum	IV	60	0.07793195390701294
78	Colon/Rectum	IV	60	0.06965398263931274
79	Colon/Rectum	IV	60	0.06429286336898804
80	Colon/Rectum	IV	60	0.05893174409866333
81	Colon/Rectum	IV	60	0.053570624828338624
82	Colon/Rectum	IV	60	0.04820950555801391
83	Colon/Rectum	IV	60	0.04552894592285156
84	Colon/Rectum	IV	60	0.04552894592285156
85	Colon/Rectum	IV	60	0.04552894592285156
86	Colon/Rectum	IV	60	0.04552894592285156
87	Colon/Rectum	IV	60	0.04552894592285156
88	Colon/Rectum	IV	60	0.04552894592285156
89	Colon/Rectum	IV	60	0.04552894592285156
90	Colon/Rectum	IV	60	0.04552894592285156
91	Colon/Rectum	IV	60	0.04552894592285156
92	Colon/Rectum	IV	60	0.04552894592285156
93	Colon/Rectum	IV	60	0.04552894592285156
94	Colon/Rectum	IV	60	0.04552894592285156
95	Colon/Rectum	IV	60	0.04552894592285156
96	Colon/Rectum	IV	60	0.04552894592285156
97	Colon/Rectum	IV	60	0.04552894592285156
98	Colon/Rectum	IV	60	0.04552894592285156
99	Colon/Rectum	IV	60	0.04552894592285156
100	Colon/Rectum	IV	60	0.04552894592285156
0	Cervix	I	60	0.9692068481445312
1	Cervix	I	60	0.9692068481445312
2	Cervix	I	60	0.9692068481445312
3	Cervix	I	60	0.9692068481445312
4	Cervix	I	60	0.9692068481445312
5	Cervix	I	60	0.9692068481445312
6	Cervix	I	60	0.9692068481445312
7	Cervix	I	60	0.9692068481445312
8	Cervix	I	60	0.9692068481445312
9	Cervix	I	60	0.9692068481445312
10	Cervix	I	60	0.9692068481445312
11	Cervix	I	60	0.9692068481445312
12	Cervix	I	60	0.9692068481445312
13	Cervix	I	60	0.9692068481445312
14	Cervix	I	60	0.9692068481445312
15	Cervix	I	60	0.9692068481445312
16	Cervix	I	60	0.9692068481445312
17	Cervix	I	60	0.9692068481445312
18	Cervix	I	60	0.9692068481445312
19	Cervix	I	60	0.9692068481445312
20	Cervix	I	60	0.9692068481445312
21	Cervix	I	60	0.9692068481445312
22	Cervix	I	60	0.9692068481445312
23	Cervix	I	60	0.9692068481445312
24	Cervix	I	60	0.9692068481445312
25	Cervix	I	60	0.9692068481445312
26	Cervix	I	60	0.9692068481445312
27	Cervix	I	60	0.9692068481445312
28	Cervix	I	60	0.9692068481445312
29	Cervix	I	60	0.9692068481445312
30	Cervix	I	60	0.9692068481445312
31	Cervix	I	60	0.9692068481445312
32	Cervix	I	60	0.9692068481445312
33	Cervix	I	60	0.9692068481445312
34	Cervix	I	60	0.9692068481445312
35	Cervix	I	60	0.9692068481445312
36	Cervix	I	60	0.9682366027832031
37	Cervix	I	60	0.967266357421875
38	Cervix	I	60	0.9662961120605469
39	Cervix	I	60	0.9653258666992187
40	Cervix	I	60	0.9643556213378907
41	Cervix	I	60	0.9633853759765626
42	Cervix	I	60	0.9624151306152344
43	Cervix	I	60	0.9619156341552735
44	Cervix	I	60	0.9618868865966798
45	Cervix	I	60	0.961858139038086
46	Cervix	I	60	0.9618293914794922
47	Cervix	I	60	0.9618006439208985
48	Cervix	I	60	0.9624434432983399
49	Cervix	I	60	0.9637577896118165
50	Cervix	I	60	0.965072135925293
51	Cervix	I	60	0.9663864822387696
52	Cervix	I	60	0.9677008285522462
53	Cervix	I	60	0.9694976806640626
54	Cervix	I	60	0.9717770385742188
55	Cervix	I	60	0.974056396484375
56	Cervix	I	60	0.9763357543945312
57	Cervix	I	60	0.9786151123046875
58	Cervix	I	60	0.9689847946166992
59	Cervix	I	60	0.9474448013305664
60	Cervix	I	60	0.9259048080444336
61	Cervix	I	60	0.9043648147583008
62	Cervix	I	60	0.882824821472168
63	Cervix	I	60	0.8723330764770508
64	Cervix	I	60	0.8728895797729492
65	Cervix	I	60	0.8734460830688476
66	Cervix	I	60	0.874002586364746
67	Cervix	I	60	0.8745590896606444
68	Cervix	I	60	0.8872536071777344
69	Cervix	I	60	0.9120861389160155
70	Cervix	I	60	0.9369186706542969
71	Cervix	I	60	0.961751202392578
72	Cervix	I	60	0.9865837341308594
73	Cervix	I	60	0.9903888336181641
74	Cervix	I	60	0.9731665008544922
75	Cervix	I	60	0.9559441680908204
76	Cervix	I	60	0.9387218353271486
77	Cervix	I	60	0.9214995025634767
78	Cervix	I	60	0.8911153411865236
79	Cervix	I	60	0.8475693511962892
80	Cervix	I	60	0.8040233612060548
81	Cervix	I	60	0.7604773712158204
82	Cervix	I	60	0.716931381225586
83	Cervix	I	60	0.6951583862304688
84	Cervix	I	60	0.6951583862304688
85	Cervix	I	60	0.6951583862304688
86	Cervix	I	60	0.6951583862304688
87	Cervix	I	60	0.6951583862304688
88	Cervix	I	60	0.6951583862304688
89	Cervix	I	60	0.6951583862304688
90	Cervix	I	60	0.6951583862304688
91	Cervix	I	60	0.6951583862304688
92	Cervix	I	60	0.6951583862304688
93	Cervix	I	60	0.6951583862304688
94	Cervix	I	60	0.6951583862304688
95	Cervix	I	60	0.6951583862304688
96	Cervix	I	60	0.6951583862304688
97	Cervix	I	60	0.6951583862304688
98	Cervix	I	60	0.6951583862304688
99	Cervix	I	60	0.6951583862304688
100	Cervix	I	60	0.6951583862304688
0	Cervix	II	60	0.7076913452148438
1	Cervix	II	60	0.7076913452148438
2	Cervix	II	60	0.7076913452148438
3	Cervix	II	60	0.7076913452148438
4	Cervix	II	60	0.7076913452148438
5	Cervix	II	60	0.7076913452148438
6	Cervix	II	60	0.7076913452148438
7	Cervix	II	60	0.7076913452148438
8	Cervix	II	60	0.7076913452148438
9	Cervix	II	60	0.7076913452148438
10	Cervix	II	60	0.7076913452148438
11	Cervix	II	60	0.7076913452148438
12	Cervix	II	60	0.7076913452148438
13	Cervix	II	60	0.7076913452148438
14	Cervix	II	60	0.7076913452148438
15	Cervix	II	60	0.7076913452148438
16	Cervix	II	60	0.7076913452148438
17	Cervix	II	60	0.7076913452148438
18	Cervix	II	60	0.7076913452148438
19	Cervix	II	60	0.7076913452148438
20	Cervix	II	60	0.7076913452148438
21	Cervix	II	60	0.7076913452148438
22	Cervix	II	60	0.7076913452148438
23	Cervix	II	60	0.7076913452148438
24	Cervix	II	60	0.7076913452148438
25	Cervix	II	60	0.7076913452148438
26	Cervix	II	60	0.7076913452148438
27	Cervix	II	60	0.7076913452148438
28	Cervix	II	60	0.7076913452148438
29	Cervix	II	60	0.7076913452148438
30	Cervix	II	60	0.7076913452148438
31	Cervix	II	60	0.7076913452148438
32	Cervix	II	60	0.7076913452148438
33	Cervix	II	60	0.7076913452148438
34	Cervix	II	60	0.7076913452148438
35	Cervix	II	60	0.7076913452148438
36	Cervix	II	60	0.7117437235514323
37	Cervix	II	60	0.7157961018880209
38	Cervix	II	60	0.7198484802246093
39	Cervix	II	60	0.7239008585611979
40	Cervix	II	60	0.7279532368977865
41	Cervix	II	60	0.732005615234375
42	Cervix	II	60	0.7360579935709636
43	Cervix	II	60	0.7333061828613281
44	Cervix	II	60	0.7237501831054688
45	Cervix	II	60	0.7141941833496094
46	Cervix	II	60	0.70463818359375
47	Cervix	II	60	0.6950821838378907
48	Cervix	II	60	0.6915541000366211
49	Cervix	II	60	0.6940539321899414
50	Cervix	II	60	0.6965537643432618
51	Cervix	II	60	0.699053596496582
52	Cervix	II	60	0.7015534286499023
53	Cervix	II	60	0.7058345031738281
54	Cervix	II	60	0.7118968200683593
55	Cervix	II	60	0.7179591369628906
56	Cervix	II	60	0.7240214538574219
57	Cervix	II	60	0.7300837707519531
58	Cervix	II	60	0.7340003585815429
59	Cervix	II	60	0.7357712173461914
60	Cervix	II	60	0.7375420761108398
61	Cervix	II	60	0.7393129348754883
62	Cervix	II	60	0.7410837936401367
63	Cervix	II	60	0.7437915420532226
64	Cervix	II	60	0.7474361801147461
65	Cervix	II	60	0.7510808181762696
66	Cervix	II	60	0.754725456237793
67	Cervix	II	60	0.7583700942993165
68	Cervix	II	60	0.7298974342346192
69	Cervix	II	60	0.6693074760437012
70	Cervix	II	60	0.6087175178527833
71	Cervix	II	60	0.5481275596618653
72	Cervix	II	60	0.48753760147094727
73	Cervix	II	60	0.47483000946044923
74	Cervix	II	60	0.5100047836303712
75	Cervix	II	60	0.5451795578002929
76	Cervix	II	60	0.5803543319702148
77	Cervix	II	60	0.6155291061401367
78	Cervix	II	60	0.6173120193481445
79	Cervix	II	60	0.5857030715942383
80	Cervix	II	60	0.5540941238403321
81	Cervix	II	60	0.5224851760864258
82	Cervix	II	60	0.49087622833251954
83	Cervix	II	60	0.4750717544555664
84	Cervix	II	60	0.4750717544555664
85	Cervix	II	60	0.4750717544555664
86	Cervix	II	60	0.4750717544555664
87	Cervix	II	60	0.4750717544555664
88	Cervix	II	60	0.4750717544555664
89	Cervix	II	60	0.4750717544555664
90	Cervix	II	60	0.4750717544555664
91	Cervix	II	60	0.4750717544555664
92	Cervix	II	60	0.4750717544555664
93	Cervix	II	60	0.4750717544555664
94	Cervix	II	60	0.4750717544555664
95	Cervix	II	60	0.4750717544555664
96	Cervix	II	60	0.4750717544555664
